,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_classify__alpha,param_classify__learning_rate,param_classify__learning_rate_init,param_classify__solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
30,1.3237497806549072,0.01104907989501953,0.701,0.7101003104187693,0.0001,adaptive,0.1,adam,"{'classify__solver': 'adam', 'classify__alpha': 0.0001, 'classify__learning_rate_init': 0.10000000000000001, 'classify__learning_rate': 'adaptive'}",36,0.6993006993006993,0.6989247311827957,0.7082917082917083,0.7209302325581395,0.718,0.717,0.6926926926926927,0.715071232191952,0.6866866866866866,0.6985753561609598,0.3795209107684571,0.001911473774870356,0.011124037933422372,0.009458553113889994
31,9.78255844116211,0.013510179519653321,0.7052,0.7187020357501271,0.0001,adaptive,0.1,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 0.0001, 'classify__learning_rate_init': 0.10000000000000001, 'classify__learning_rate': 'adaptive'}",29,0.7182817182817183,0.7259314828707176,0.7162837162837162,0.7244311077769442,0.714,0.7335,0.6896896896896897,0.7028242939265184,0.6876876876876877,0.7068232941764558,3.8672262247260347,0.003576702059163247,0.013552989763278464,0.011809099073931347
32,4.405912780761719,0.01362018585205078,0.6978,0.7295524363439023,0.0001,adaptive,0.01,adam,"{'classify__solver': 'adam', 'classify__alpha': 0.0001, 'classify__learning_rate_init': 0.01, 'classify__learning_rate': 'adaptive'}",40,0.7052947052947053,0.7324331082770693,0.7022977022977023,0.7456864216054013,0.704,0.74025,0.7047047047047047,0.7220694826293427,0.6726726726726727,0.7073231692076981,2.590565342541769,0.0020865933621973995,0.012595989849906977,0.013661453312792421
33,10.271924543380738,0.014188575744628906,0.7136,0.7164000108125007,0.0001,adaptive,0.01,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 0.0001, 'classify__learning_rate_init': 0.01, 'classify__learning_rate': 'adaptive'}",5,0.7362637362637363,0.7166791697924482,0.7142857142857143,0.7159289822455613,0.728,0.717,0.7027027027027027,0.7165708572856786,0.6866866866866866,0.7158210447388152,1.7681363597682846,0.0009315268947779474,0.017687417590048063,0.0004525869869871129
34,9.329372835159301,0.013796663284301758,0.7098,0.7234505236344078,0.0001,adaptive,0.001,adam,"{'classify__solver': 'adam', 'classify__alpha': 0.0001, 'classify__learning_rate_init': 0.001, 'classify__learning_rate': 'adaptive'}",18,0.7182817182817183,0.7261815453863466,0.7112887112887113,0.7244311077769442,0.717,0.7265,0.7057057057057057,0.7165708572856786,0.6966966966966966,0.7235691077230693,4.43968176842047,0.0015239573956668247,0.007928950820143943,0.0036073037695870036
35,25.512571096420288,0.012984991073608398,0.7106,0.7131497981593624,0.0001,adaptive,0.001,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 0.0001, 'classify__learning_rate_init': 0.001, 'classify__learning_rate': 'adaptive'}",15,0.7302697302697303,0.7081770442610653,0.7022977022977023,0.7161790447611903,0.725,0.713,0.7007007007007007,0.7125718570357411,0.6946946946946947,0.7158210447388152,2.884706254353247,0.0012062752608473404,0.014242655307674568,0.0028773817969422978
36,20.198583555221557,0.013109350204467773,0.7138,0.717049648396853,0.0001,adaptive,0.0001,adam,"{'classify__solver': 'adam', 'classify__alpha': 0.0001, 'classify__learning_rate_init': 0.0001, 'classify__learning_rate': 'adaptive'}",4,0.7282717282717283,0.7154288572143036,0.7112887112887113,0.716929232308077,0.73,0.7135,0.7027027027027027,0.7178205448637841,0.6966966966966966,0.7215696075981005,3.0925267243689443,0.002220109880969767,0.013368998061564266,0.0026931684082810645
37,29.38053240776062,0.016052913665771485,0.6386,0.636599969240623,0.0001,adaptive,0.0001,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 0.0001, 'classify__learning_rate_init': 0.0001, 'classify__learning_rate': 'adaptive'}",53,0.6373626373626373,0.6406601650412603,0.6293706293706294,0.6286571642910728,0.647,0.64375,0.6466466466466466,0.6383404148962759,0.6326326326326326,0.6315921019745063,1.8464808794954,0.001924049499127158,0.007177976015795801,0.0056356750421129595
38,33.32816119194031,0.014780092239379882,0.6514,0.6535029198845573,0.0001,adaptive,1e-05,adam,"{'classify__solver': 'adam', 'classify__alpha': 0.0001, 'classify__learning_rate_init': 1.0000000000000001e-05, 'classify__learning_rate': 'adaptive'}",47,0.6583416583416584,0.6571642910727682,0.6723276723276723,0.6674168542135533,0.674,0.67675,0.6236236236236237,0.6375906023494127,0.6286286286286287,0.6285928517870533,0.5135582286914412,0.0031728841300188385,0.021383042907746397,0.018006350453908446
39,27.698942136764526,0.013280773162841797,0.5764,0.5896548042503003,0.0001,adaptive,1e-05,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 0.0001, 'classify__learning_rate_init': 1.0000000000000001e-05, 'classify__learning_rate': 'adaptive'}",58,0.5954045954045954,0.6054013503375844,0.6013986013986014,0.6126531632908228,0.612,0.60825,0.5455455455455456,0.5893526618345414,0.5275275275275275,0.5326168457885528,4.572081272481257,0.0016612523766628272,0.033441370284204054,0.029584048177113353
40,1.7203815460205079,0.012453699111938476,0.7022,0.7123500980656311,1e-05,adaptive,0.1,adam,"{'classify__solver': 'adam', 'classify__alpha': 1.0000000000000001e-05, 'classify__learning_rate_init': 0.10000000000000001, 'classify__learning_rate': 'adaptive'}",35,0.7092907092907093,0.7139284821205302,0.7072927072927073,0.7096774193548387,0.709,0.7165,0.6896896896896897,0.7063234191452137,0.6956956956956957,0.7153211697075731,0.697327161661096,0.002793778828682317,0.00801430052275386,0.0037948470138364416
41,7.965367937088013,0.01365203857421875,0.7112,0.720150498496906,1e-05,adaptive,0.1,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 1.0000000000000001e-05, 'classify__learning_rate_init': 0.10000000000000001, 'classify__learning_rate': 'adaptive'}",11,0.7202797202797203,0.7229307326831708,0.7152847152847153,0.7219304826206552,0.722,0.721,0.7107107107107107,0.7140714821294676,0.6876876876876877,0.7208197950512372,1.5872149282952908,0.0009785263075908403,0.012396616567277618,0.00313120092898099
42,5.289562320709228,0.013770532608032227,0.6962,0.7337023615313976,1e-05,adaptive,0.01,adam,"{'classify__solver': 'adam', 'classify__alpha': 1.0000000000000001e-05, 'classify__learning_rate_init': 0.01, 'classify__learning_rate': 'adaptive'}",41,0.6903096903096904,0.7444361090272568,0.7182817182817183,0.7404351087771943,0.683,0.746,0.6956956956956957,0.7135716070982254,0.6936936936936937,0.7240689827543114,3.6697432685083924,0.001565892189094487,0.01186245916148658,0.012726542290792038
43,9.50041937828064,0.014157962799072266,0.7108,0.7187997609562351,1e-05,adaptive,0.01,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 1.0000000000000001e-05, 'classify__learning_rate_init': 0.01, 'classify__learning_rate': 'adaptive'}",14,0.7272727272727273,0.7166791697924482,0.7112887112887113,0.7191797949487372,0.727,0.7175,0.7027027027027027,0.7185703574106473,0.6856856856856857,0.7220694826293427,1.565156206008347,0.004420183571635376,0.01568374881270345,0.0018479403166260014
44,11.100469541549682,0.012492990493774414,0.7046,0.7229504735781547,1e-05,adaptive,0.001,adam,"{'classify__solver': 'adam', 'classify__alpha': 1.0000000000000001e-05, 'classify__learning_rate_init': 0.001, 'classify__learning_rate': 'adaptive'}",31,0.7072927072927073,0.7241810452613153,0.7112887112887113,0.7236809202300575,0.718,0.7285,0.6956956956956957,0.7180704823794052,0.6906906906906907,0.720319920019995,6.575681224353242,0.0027447918995447207,0.010040759790815498,0.0035659284515439063
45,24.889544200897216,0.012962913513183594,0.7084,0.7112001105625068,1e-05,adaptive,0.001,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 1.0000000000000001e-05, 'classify__learning_rate_init': 0.001, 'classify__learning_rate': 'adaptive'}",24,0.7242757242757243,0.7101775443860965,0.7082917082917083,0.7134283570892723,0.724,0.711,0.6996996996996997,0.7105723569107723,0.6856856856856857,0.7108222944263934,3.319474378801589,0.0028295470545621052,0.014742496827241065,0.0011478317025053395
46,19.516433334350587,0.014111471176147462,0.7136,0.7159997732781108,1e-05,adaptive,0.0001,adam,"{'classify__solver': 'adam', 'classify__alpha': 1.0000000000000001e-05, 'classify__learning_rate_init': 0.0001, 'classify__learning_rate': 'adaptive'}",5,0.7322677322677322,0.7126781695423856,0.7122877122877123,0.7161790447611903,0.729,0.71775,0.6986986986986987,0.7155711072231942,0.6956956956956957,0.7178205448637841,2.368971039854058,0.0015373451861964548,0.015031878216555722,0.0018776286626315203
47,30.711266422271727,0.014458847045898438,0.6374,0.6390988443093027,1e-05,adaptive,0.0001,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 1.0000000000000001e-05, 'classify__learning_rate_init': 0.0001, 'classify__learning_rate': 'adaptive'}",54,0.6343656343656343,0.6321580395098775,0.6283716283716284,0.6286571642910728,0.65,0.65075,0.6346346346346347,0.6380904773806548,0.6396396396396397,0.6458385403649087,0.42583381995258063,0.0016637037352137045,0.007241825129346279,0.008238849295629068
48,33.45491485595703,0.014168310165405273,0.6414,0.6452509572938099,1e-05,adaptive,1e-05,adam,"{'classify__solver': 'adam', 'classify__alpha': 1.0000000000000001e-05, 'classify__learning_rate_init': 1.0000000000000001e-05, 'classify__learning_rate': 'adaptive'}",51,0.6543456543456544,0.6586646661665416,0.6383616383616384,0.6426606651662916,0.64,0.64275,0.6326326326326326,0.6350912271932017,0.6416416416416416,0.6470882279430142,0.4207962220028277,0.0012212198661293355,0.0071527145281582065,0.007739349657036806
